,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,price_in,time_in,type,price_out,time_out,stocks,open,profit,last day Close
788,,,,80.5,2021-07-22 03:45:35,short,80.45,2021-07-22 03:46:14,HFCL,78.80000305175781,0.062150403977622316,78.69999694824219
789,,,,42.2,2021-07-22 03:45:35,short,42.25,2021-07-22 03:46:14,INDTERRAIN,40.95000076293945,-0.11834319526626547,40.79999923706055
790,,,,149.45,2021-07-22 03:45:35,long,149.45,2021-07-22 03:46:14,MACPOWER,150.6999969482422,0.0,150.0500030517578
791,,,,265.9,2021-07-22 03:45:35,short,265.8,2021-07-22 03:46:14,MAXHEALTH,260.6000061035156,0.037622272385239235,260.54998779296875
792,,,,254.5,2021-07-22 03:45:37,short,254.1,2021-07-22 03:46:14,PANAMAPET,247.4499969482422,0.1574183392365233,247.9499969482422
793,,,,760.9,2021-07-22 03:45:37,long,760.35,2021-07-22 03:46:14,SHAKTIPUMP,826.9000244140625,-0.0722828229727894,835.0999755859375
794,,,,127.95,2021-07-22 03:45:37,short,127.4,2021-07-22 03:46:14,TRITURBINE,125.0,0.431711145996858,124.94999694824219
795,,,,152.8,2021-07-22 03:45:37,short,152.8,2021-07-22 03:46:14,DSSL,149.85000610351562,0.0,149.5500030517578
796,,,,186.55,2021-07-22 03:45:37,short,187.7,2021-07-22 03:46:14,KITEX,181.39999389648438,-0.6126798082045697,181.3000030517578
797,,,,188.05,2021-07-22 03:45:37,short,190.0,2021-07-22 03:46:14,ROSSELLIND,184.3000030517578,-1.0263157894736783,184.0
798,,,,92.6,2021-07-22 03:45:37,long,93.4,2021-07-22 03:46:14,ADANIPOWER,97.05000305175781,0.8639308855291701,97.05000305175781
799,,,,159.9,2021-07-22 03:45:37,short,158.9,2021-07-22 03:46:14,OIL,154.5500030517578,0.6293266205160477,154.5500030517578
800,,,,79.3,2021-07-22 03:45:37,short,79.2,2021-07-22 03:46:14,MAXVIL,77.5,0.12626262626261908,77.5
801,,,,1169.75,2021-07-22 03:45:37,short,1120.0,2021-07-22 03:46:14,EXPLEOSOL,1140.949951171875,4.441964285714286,1140.949951171875
802,,,,88.6,2021-07-22 03:45:37,short,88.6,2021-07-22 03:46:14,MAHASTEEL,87.0,0.0,86.5999984741211
803,,,,326.45,2021-07-22 03:45:37,short,326.3,2021-07-22 03:46:14,AEGISCHEM,319.95001220703125,0.04596996628868442,320.1000061035156
804,,,,88.4,2021-07-22 03:45:37,short,87.95,2021-07-22 03:46:14,MODISNME,86.44999694824219,0.5116543490619703,86.3499984741211
